"Date","Season","Round","Venue","Player","Team","Opposition","Status","GA","Match_id","CP","UP","ED","DE","CM","MI5","One.Percenters","BO","CCL","SCL","SI","MG","TO","ITC","T5","TOG","K","HB","D","M","G","B","T","HO","I50","CL","CG","R50","FF","FA","AF","SC"
2018-08-04,2018,"Round 20","Gabba","Cameron Rayner","Brisbane","North Melbourne","Home",1,9678,4,9,12,85.7,0,2,0,0,0,1,4,262,3,0,1,80,8,6,14,6,2,1,1,0,2,1,1,3,2,0,73,88
2018-08-04,2018,"Round 20","Gabba","Stefan Martin","Brisbane","North Melbourne","Home",1,9678,3,8,9,75,0,0,1,0,1,3,3,193,2,1,0,78,8,4,12,2,0,0,1,24,4,4,0,0,1,0,67,72
2018-08-04,2018,"Round 20","Gabba","Daniel Rich","Brisbane","North Melbourne","Home",1,9678,4,7,7,63.6,0,0,2,0,1,0,4,166,4,3,0,78,6,5,11,2,0,0,1,0,3,1,1,0,1,0,39,45
2018-08-04,2018,"Round 20","Gabba","Ryan Bastinac","Brisbane","North Melbourne","Home",0,9678,2,10,8,72.7,0,3,2,0,1,0,1,225,4,2,2,83,8,3,11,6,0,0,3,0,2,1,2,0,0,0,60,43
2018-08-04,2018,"Round 20","Gabba","Lewis Taylor","Brisbane","North Melbourne","Home",0,9678,2,9,7,70,0,1,2,0,0,1,3,112,3,2,0,81,3,7,10,1,1,0,2,0,1,1,1,1,0,0,40,40
2018-08-04,2018,"Round 20","Gabba","Oscar McInerney","Brisbane","North Melbourne","Home",0,9678,9,3,5,50,2,1,2,0,1,1,5,202,3,2,0,76,7,3,10,3,2,1,1,17,1,2,1,1,1,0,71,82
2018-08-04,2018,"Round 20","Gabba","Brandon Starcevich","Brisbane","North Melbourne","Home",0,9678,5,4,6,66.7,0,0,1,0,0,0,4,187,1,2,3,77,5,4,9,0,0,1,5,0,4,0,2,0,1,1,42,55
2018-08-04,2018,"Round 20","Gabba","Daniel McStay","Brisbane","North Melbourne","Home",1,9678,4,3,6,85.7,2,3,0,0,0,0,3,39,1,1,3,83,3,4,7,4,0,1,3,0,0,0,1,0,0,1,39,47
2018-08-04,2018,"Round 20","Gabba","Eric Hipwood","Brisbane","North Melbourne","Home",0,9678,3,3,4,57.1,1,1,1,0,0,0,3,172,5,3,1,86,5,2,7,3,1,0,2,0,3,0,4,0,1,2,37,33
2018-08-04,2018,"Round 20","Gabba","Trent Dumont","North Melbourne","Brisbane","Away",2,9678,16,13,22,75.9,0,0,1,0,2,4,8,455,4,5,1,84,14,15,29,3,0,1,5,0,1,6,1,6,1,1,100,132
2018-08-04,2018,"Round 20","Gabba","Jack Ziebell","North Melbourne","Brisbane","Away",1,9678,10,15,16,61.5,0,2,0,0,1,2,10,527,4,2,0,87,20,6,26,7,3,2,2,0,4,3,4,4,2,1,120,109
2018-08-04,2018,"Round 20","Gabba","Jed Anderson","North Melbourne","Brisbane","Away",0,9678,15,11,17,68,1,0,2,0,2,4,6,315,5,2,0,77,15,10,25,4,0,0,5,0,3,6,6,2,1,3,89,89
2018-08-04,2018,"Round 20","Gabba","Ben Cunnington","North Melbourne","Brisbane","Away",0,9678,13,11,14,63.6,1,1,2,0,3,2,6,259,4,3,1,78,8,14,22,2,1,0,1,0,4,5,2,1,1,1,66,95
2018-08-04,2018,"Round 20","Gabba","Ryan Clarke","North Melbourne","Brisbane","Away",0,9678,8,14,13,61.9,0,0,2,0,0,1,2,299,4,5,0,85,9,12,21,3,0,0,1,0,3,1,3,2,0,0,64,61
2018-08-04,2018,"Round 20","Gabba","Jy Simpkin","North Melbourne","Brisbane","Away",2,9678,10,10,15,75,1,0,0,0,1,1,9,203,2,3,2,75,8,12,20,3,1,0,4,0,4,2,3,0,2,1,78,87
2018-08-04,2018,"Round 20","Gabba","Samuel Wright","North Melbourne","Brisbane","Away",0,9678,6,12,12,63.2,0,0,0,0,0,1,2,349,6,9,0,83,11,8,19,5,0,0,2,0,2,1,3,3,1,1,70,60
2018-08-04,2018,"Round 20","Gabba","Jamie MacMillan","North Melbourne","Brisbane","Away",0,9678,6,12,15,88.2,2,0,1,0,0,0,5,303,4,6,1,86,12,5,17,5,0,0,1,0,3,0,3,2,2,1,64,71
2018-08-04,2018,"Round 20","Gabba","Kayne Turner","North Melbourne","Brisbane","Away",2,9678,8,10,13,76.5,1,0,3,0,1,0,8,245,1,3,1,79,8,9,17,2,2,1,4,0,3,1,0,0,3,0,80,95
2018-08-04,2018,"Round 20","Gabba","Paul Ahern","North Melbourne","Brisbane","Away",0,9678,5,11,9,56.2,0,0,0,0,0,2,3,267,5,0,0,69,8,8,16,0,0,0,2,0,3,2,5,0,0,3,39,40
2018-08-04,2018,"Round 20","Gabba","Majak Daw","North Melbourne","Brisbane","Away",0,9678,10,6,13,86.7,3,0,8,0,0,1,3,145,2,10,0,88,10,5,15,6,0,0,2,3,2,1,1,4,2,0,71,92
2018-08-04,2018,"Round 20","Gabba","Nathan Hrovat","North Melbourne","Brisbane","Away",0,9678,9,6,9,60,0,0,0,0,0,0,3,161,3,4,1,73,8,7,15,3,1,0,3,0,3,0,1,0,1,0,66,67
2018-08-04,2018,"Round 20","Gabba","Shaun Atley","North Melbourne","Brisbane","Away",0,9678,4,10,13,92.9,0,0,0,0,1,1,6,167,1,0,1,86,5,9,14,2,2,0,2,0,2,2,0,1,0,0,59,69
2018-08-04,2018,"Round 20","Gabba","Marley Williams","North Melbourne","Brisbane","Away",0,9678,5,8,12,92.3,0,0,2,0,0,0,2,225,2,7,0,84,7,6,13,2,0,0,5,0,2,0,0,4,0,0,59,86
2018-08-04,2018,"Round 20","Gabba","Robbie Tarrant","North Melbourne","Brisbane","Away",0,9678,1,11,9,75,0,0,4,0,0,0,5,232,3,5,0,91,10,2,12,7,0,1,0,0,1,0,2,2,0,0,56,57
2018-08-04,2018,"Round 20","Gabba","Ben Brown","North Melbourne","Brisbane","Away",2,9678,6,4,10,83.3,0,0,0,0,0,0,3,253,3,3,0,89,9,3,12,2,1,0,2,0,4,0,2,1,3,0,56,62
2018-08-04,2018,"Round 20","Gabba","Will Walker","North Melbourne","Brisbane","Away",0,9678,2,8,7,63.6,0,1,0,1,0,2,5,152,2,0,0,60,7,4,11,4,2,2,1,0,1,2,4,0,0,1,56,32
2018-08-04,2018,"Round 20","Gabba","Jarrad Waite","North Melbourne","Brisbane","Away",2,9678,3,6,6,66.7,0,2,0,0,0,0,6,67,1,2,0,83,4,5,9,3,2,1,0,0,0,0,3,0,0,2,38,45
2018-08-04,2018,"Round 20","Gabba","Mason Wood","North Melbourne","Brisbane","Away",0,9678,5,4,4,44.4,0,0,2,0,0,0,3,77,3,1,0,86,4,5,9,2,1,1,3,0,1,0,3,0,0,0,47,46
2018-08-04,2018,"Round 20","Gabba","Todd Goldstein","North Melbourne","Brisbane","Away",1,9678,1,7,6,75,0,0,2,0,0,0,3,91,1,2,0,88,3,5,8,2,0,0,2,32,2,0,2,2,0,2,59,61
2018-08-04,2018,"Round 20","Gabba","Luke McDonald","North Melbourne","Brisbane","Away",0,9678,2,6,5,71.4,0,0,3,0,0,1,1,163,2,0,0,81,6,1,7,2,0,0,3,0,0,1,1,2,1,0,39,44
2018-08-04,2018,"Round 20","Gabba","Scott Thompson","North Melbourne","Brisbane","Away",0,9678,2,4,6,100,0,0,7,0,0,0,1,83,0,2,0,90,2,4,6,1,0,0,2,0,0,0,1,2,0,1,22,49
2018-08-04,2018,"Round 20","Adelaide Oval","Matt Crouch","Adelaide","Port Adelaide","Home",1,9679,18,17,22,62.9,0,2,2,0,2,5,4,498,8,6,2,79,16,19,35,3,1,0,8,0,7,7,6,1,1,0,134,127
2018-08-04,2018,"Round 20","Adelaide Oval","Bryce Gibbs","Adelaide","Port Adelaide","Home",3,9679,9,19,22,75.9,1,0,2,2,3,1,9,658,7,3,1,82,22,7,29,5,0,1,1,0,9,4,1,4,1,0,101,118
2018-08-04,2018,"Round 20","Adelaide Oval","Rory Atkins","Adelaide","Port Adelaide","Home",1,9679,8,22,20,69,0,2,2,1,0,2,8,676,8,5,0,84,23,6,29,11,0,1,5,0,9,2,4,3,1,1,133,111
2018-08-04,2018,"Round 20","Adelaide Oval","Rory Sloane","Adelaide","Port Adelaide","Home",1,9679,10,16,19,73.1,1,1,2,0,0,1,9,311,3,4,1,87,14,12,26,6,2,1,3,0,4,1,3,1,0,1,106,111
2018-08-04,2018,"Round 20","Adelaide Oval","Wayne Milera","Adelaide","Port Adelaide","Home",0,9679,9,13,17,77.3,0,0,3,0,0,1,2,429,7,8,0,83,14,8,22,4,0,0,4,0,3,1,5,6,0,1,83,91
2018-08-04,2018,"Round 20","Adelaide Oval","Tom Doedee","Adelaide","Port Adelaide","Home",0,9679,11,9,20,95.2,2,0,2,0,0,1,4,321,1,14,0,90,10,11,21,9,1,0,2,0,3,1,2,5,0,0,93,112
2018-08-04,2018,"Round 20","Adelaide Oval","Tom Lynch","Adelaide","Port Adelaide","Home",0,9679,6,13,13,68.4,0,0,0,0,1,0,7,178,5,2,1,88,9,10,19,3,1,0,3,0,3,1,3,0,1,1,72,68
2018-08-04,2018,"Round 20","Adelaide Oval","Luke Brown","Adelaide","Port Adelaide","Home",0,9679,6,11,17,89.5,1,0,0,0,0,0,1,290,2,9,0,88,13,6,19,8,0,0,0,0,1,0,2,4,1,1,73,82
2018-08-04,2018,"Round 20","Adelaide Oval","Cameron E-Yolmen","Adelaide","Port Adelaide","Home",0,9679,8,10,16,84.2,0,1,2,0,0,5,5,355,3,1,0,69,11,8,19,5,0,2,7,0,3,5,0,0,0,0,94,95
2018-08-04,2018,"Round 20","Adelaide Oval","Josh Jenkins","Adelaide","Port Adelaide","Home",1,9679,9,7,10,55.6,2,2,4,0,1,1,8,287,4,1,6,85,14,4,18,8,3,0,7,6,6,2,1,1,1,1,124,114
2018-08-04,2018,"Round 20","Adelaide Oval","Alex Keath","Adelaide","Port Adelaide","Home",0,9679,10,10,17,94.4,1,0,2,0,0,0,3,201,2,11,1,94,6,12,18,3,0,0,2,0,1,0,1,0,1,0,60,85
2018-08-04,2018,"Round 20","Adelaide Oval","Rory Laird","Adelaide","Port Adelaide","Home",0,9679,8,9,12,66.7,2,0,4,0,0,1,2,339,5,7,0,83,10,8,18,3,0,0,3,0,4,1,2,1,0,0,67,76
2018-08-04,2018,"Round 20","Adelaide Oval","Hugh Greenwood","Adelaide","Port Adelaide","Home",0,9679,11,7,13,76.5,3,1,2,0,2,4,2,251,4,1,2,73,11,6,17,4,1,0,6,0,2,6,2,1,3,0,90,92
2018-08-04,2018,"Round 20","Adelaide Oval","David MacKay","Adelaide","Port Adelaide","Home",1,9679,3,13,13,81.2,0,0,1,0,1,0,4,321,4,1,0,82,11,5,16,2,0,0,2,0,2,1,2,1,0,1,54,63
2018-08-04,2018,"Round 20","Adelaide Oval","Riley Knight","Adelaide","Port Adelaide","Home",0,9679,6,9,9,60,0,1,1,0,0,2,2,193,4,1,0,78,8,7,15,2,0,1,2,0,1,2,1,1,0,0,53,50
2018-08-04,2018,"Round 20","Adelaide Oval","Brodie Smith","Adelaide","Port Adelaide","Home",1,9679,3,12,10,71.4,0,0,4,0,0,0,4,190,3,3,1,78,5,9,14,4,0,0,3,0,2,0,3,0,0,1,54,46
2018-08-04,2018,"Round 20","Adelaide Oval","Eddie Betts","Adelaide","Port Adelaide","Home",0,9679,8,4,4,33.3,0,2,2,0,0,1,4,278,2,2,1,87,8,4,12,3,1,1,2,0,2,1,1,0,0,0,56,61
2018-08-04,2018,"Round 20","Adelaide Oval","Sam Jacobs","Adelaide","Port Adelaide","Home",0,9679,7,5,9,81.8,2,0,3,0,4,1,3,185,2,1,0,81,6,5,11,2,0,0,2,28,3,5,3,0,0,2,64,93
2018-08-04,2018,"Round 20","Adelaide Oval","Taylor Walker","Adelaide","Port Adelaide","Home",0,9679,7,4,6,60,4,3,5,0,0,1,2,214,3,0,2,86,8,2,10,7,1,1,2,0,3,1,4,0,1,1,62,55
2018-08-04,2018,"Round 20","Adelaide Oval","Jordan Gallucci","Adelaide","Port Adelaide","Home",0,9679,3,7,5,50,0,1,2,0,1,2,4,187,0,0,0,75,6,4,10,2,1,1,2,0,1,3,0,0,0,0,47,50
2018-08-04,2018,"Round 20","Adelaide Oval","Lachlan Murphy","Adelaide","Port Adelaide","Home",0,9679,4,3,3,42.9,0,0,0,0,0,0,4,114,3,1,1,73,4,3,7,0,1,1,2,0,0,0,3,0,1,1,31,28
2018-08-04,2018,"Round 20","Adelaide Oval","Daniel Talia","Adelaide","Port Adelaide","Home",0,9679,2,3,5,100,0,0,5,0,0,0,1,53,0,1,0,74,2,3,5,1,0,0,2,0,0,0,1,2,0,1,20,31
2018-08-04,2018,"Round 20","Adelaide Oval","Jared Polec","Port Adelaide","Adelaide","Away",3,9679,12,14,16,66.7,0,0,2,0,1,4,8,613,3,3,0,84,20,4,24,3,0,0,1,0,6,5,3,2,1,1,79,101
2018-08-04,2018,"Round 20","Adelaide Oval","Dan Houston","Port Adelaide","Adelaide","Away",0,9679,12,11,16,76.2,1,0,4,0,0,2,2,255,7,14,0,82,11,10,21,8,0,0,3,0,2,2,3,3,0,0,89,99
2018-08-04,2018,"Round 20","Adelaide Oval","Travis Boak","Port Adelaide","Adelaide","Away",2,9679,5,14,16,80,0,0,1,0,0,0,7,245,5,2,2,86,8,12,20,3,2,0,2,0,4,0,1,0,1,0,78,87
2018-08-04,2018,"Round 20","Adelaide Oval","Robbie Gray","Port Adelaide","Adelaide","Away",0,9679,12,4,12,60,3,3,2,1,5,2,8,343,4,1,0,88,13,7,20,5,4,0,0,0,3,7,2,0,0,1,89,99
2018-08-04,2018,"Round 20","Adelaide Oval","Brad Ebert","Port Adelaide","Adelaide","Away",0,9679,9,11,16,80,1,0,4,0,2,1,4,164,2,4,1,83,5,15,20,3,0,1,4,0,1,3,0,2,1,0,72,83
2018-08-04,2018,"Round 20","Adelaide Oval","Tom Rockliff","Port Adelaide","Adelaide","Away",0,9679,7,13,13,65,0,0,0,0,0,3,5,422,4,2,1,65,14,6,20,2,0,0,3,0,4,3,4,4,0,1,69,57
2018-08-04,2018,"Round 20","Adelaide Oval","Justin Westhoff","Port Adelaide","Adelaide","Away",1,9679,8,13,8,44.4,0,1,4,0,1,0,3,429,8,4,0,84,13,5,18,6,0,1,4,6,3,1,7,4,3,0,93,73
2018-08-04,2018,"Round 20","Adelaide Oval","Jarrod Lienert","Port Adelaide","Adelaide","Away",1,9679,8,10,15,83.3,0,0,3,0,0,2,4,358,5,8,0,86,13,5,18,8,0,0,1,0,2,2,2,4,1,0,78,89
2018-08-04,2018,"Round 20","Adelaide Oval","Oliver Wines","Port Adelaide","Adelaide","Away",1,9679,11,7,9,52.9,1,1,2,0,2,1,4,249,6,4,0,61,11,6,17,2,0,0,4,1,4,3,3,0,0,1,65,63
2018-08-04,2018,"Round 20","Adelaide Oval","Chad Wingard","Port Adelaide","Adelaide","Away",0,9679,9,9,11,68.8,0,2,3,2,0,1,5,368,3,2,0,87,11,5,16,3,4,0,3,0,4,1,3,2,1,1,86,105
2018-08-04,2018,"Round 20","Adelaide Oval","Jasper Pittard","Port Adelaide","Adelaide","Away",0,9679,2,10,9,60,0,0,3,0,0,0,1,361,8,4,0,85,12,3,15,4,0,0,5,0,0,0,4,5,0,0,74,51
2018-08-04,2018,"Round 20","Adelaide Oval","Riley Bonner","Port Adelaide","Adelaide","Away",0,9679,3,11,13,86.7,0,0,2,2,0,0,3,317,3,4,0,79,10,5,15,3,0,0,2,0,1,0,5,4,0,3,48,59
2018-08-04,2018,"Round 20","Adelaide Oval","Steven Motlop","Port Adelaide","Adelaide","Away",0,9679,9,7,8,57.1,0,2,1,1,0,2,2,271,4,5,0,76,8,6,14,2,0,0,3,0,1,2,0,1,2,0,56,73
2018-08-04,2018,"Round 20","Adelaide Oval","Kane Farrell","Port Adelaide","Adelaide","Away",1,9679,6,7,7,53.8,2,0,1,1,0,0,4,384,4,2,1,75,11,2,13,2,3,0,3,0,5,0,3,0,0,0,73,65
2018-08-04,2018,"Round 20","Adelaide Oval","Tom Clurey","Port Adelaide","Adelaide","Away",0,9679,4,9,11,91.7,1,0,5,0,0,0,1,212,3,7,0,86,11,1,12,6,0,0,3,0,0,0,0,7,1,0,66,84
2018-08-04,2018,"Round 20","Adelaide Oval","Thomas Jonas","Port Adelaide","Adelaide","Away",0,9679,3,6,10,90.9,0,0,8,0,0,0,1,262,3,5,0,98,7,4,11,5,0,0,1,0,0,0,1,3,0,0,48,54
2018-08-04,2018,"Round 20","Adelaide Oval","Sam P-Pepper","Port Adelaide","Adelaide","Away",0,9679,7,6,6,54.5,1,0,2,0,0,2,5,260,2,3,0,68,7,4,11,3,0,2,4,0,1,2,4,0,1,2,51,55
2018-08-04,2018,"Round 20","Adelaide Oval","Jack Watts","Port Adelaide","Adelaide","Away",2,9679,4,6,9,90,1,0,0,0,0,0,5,111,1,1,0,70,3,7,10,3,0,0,0,0,3,0,1,1,0,1,29,37
2018-08-04,2018,"Round 20","Adelaide Oval","Charlie Dixon","Port Adelaide","Adelaide","Away",1,9679,7,4,7,70,3,1,2,0,0,0,5,144,2,0,0,100,6,4,10,4,0,1,1,5,3,0,2,0,1,0,49,52
2018-08-04,2018,"Round 20","Adelaide Oval","Jack Hombsch","Port Adelaide","Adelaide","Away",0,9679,4,4,6,75,1,0,3,0,0,1,2,67,1,3,0,83,5,3,8,3,0,0,1,0,0,1,2,3,0,0,34,32
2018-08-04,2018,"Round 20","Adelaide Oval","Patrick Ryder","Port Adelaide","Adelaide","Away",1,9679,3,3,4,57.1,1,1,6,0,1,1,4,139,2,0,0,85,4,3,7,3,0,0,1,40,0,2,1,1,0,1,68,74
2018-08-04,2018,"Round 20","Adelaide Oval","Darcy B-Jones","Port Adelaide","Adelaide","Away",0,9679,4,4,5,71.4,0,0,4,1,0,0,3,120,0,2,1,88,5,2,7,0,1,1,3,0,0,0,0,1,0,0,38,48
2018-08-04,2018,"Round 20","Etihad Stadium","Sebastian Ross","St Kilda","Western Bulldogs","Home",0,9680,10,26,33,82.5,0,1,1,1,1,2,10,561,3,5,0,95,22,18,40,9,3,1,3,0,5,3,1,2,0,0,160,158
2018-08-04,2018,"Round 20","Etihad Stadium","Jack Steven","St Kilda","Western Bulldogs","Home",0,9680,7,18,17,63,1,2,0,3,3,0,7,318,5,4,0,89,14,13,27,7,0,1,2,0,4,3,6,2,0,2,92,61
2018-08-04,2018,"Round 20","Etihad Stadium","Jack Billings","St Kilda","Western Bulldogs","Home",1,9680,10,17,21,77.8,0,0,2,0,0,0,8,470,4,6,3,92,13,14,27,8,1,3,5,0,8,0,1,1,2,0,122,110
2018-08-04,2018,"Round 20","Etihad Stadium","Jade Gresham","St Kilda","Western Bulldogs","Home",1,9680,8,17,17,65.4,0,1,0,0,3,2,9,451,2,0,0,87,13,13,26,3,0,3,6,0,4,5,3,0,0,1,98,81
2018-08-04,2018,"Round 20","Etihad Stadium","Jarryn Geary","St Kilda","Western Bulldogs","Home",0,9680,6,19,23,95.8,0,0,0,0,0,2,3,145,1,4,0,88,9,15,24,8,0,0,3,0,1,2,1,2,0,1,90,87
2018-08-04,2018,"Round 20","Etihad Stadium","Jimmy Webster","St Kilda","Western Bulldogs","Home",0,9680,4,16,17,73.9,0,0,6,1,0,1,6,427,6,3,0,87,16,7,23,5,0,0,1,0,1,1,5,4,0,1,78,70
2018-08-04,2018,"Round 20","Etihad Stadium","Luke Dunstan","St Kilda","Western Bulldogs","Home",0,9680,4,19,16,72.7,1,0,1,0,0,0,3,453,6,3,0,66,14,8,22,4,0,0,2,0,5,0,2,3,1,0,79,64
2018-08-04,2018,"Round 20","Etihad Stadium","Blake Acres","St Kilda","Western Bulldogs","Home",1,9680,9,13,18,81.8,1,0,4,1,1,3,7,207,3,3,1,79,7,15,22,4,0,0,3,1,2,4,3,0,3,3,70,80
2018-08-04,2018,"Round 20","Etihad Stadium","Jake Carlisle","St Kilda","Western Bulldogs","Home",0,9680,6,15,17,81,3,0,4,0,0,0,8,235,4,8,0,94,13,8,21,10,0,0,0,6,1,0,3,4,0,1,88,97
2018-08-04,2018,"Round 20","Etihad Stadium","Jack Steele","St Kilda","Western Bulldogs","Home",0,9680,6,18,19,90.5,1,0,3,0,0,0,4,230,1,5,0,84,10,11,21,6,0,0,8,0,2,0,1,3,2,1,101,118
2018-08-04,2018,"Round 20","Etihad Stadium","Jack Lonie","St Kilda","Western Bulldogs","Home",0,9680,2,19,14,66.7,0,3,0,0,0,0,7,288,5,1,0,92,17,4,21,11,2,0,1,0,3,0,6,1,0,3,99,60
2018-08-04,2018,"Round 20","Etihad Stadium","Hunter Clark","St Kilda","Western Bulldogs","Home",1,9680,1,17,18,90,0,0,0,0,0,0,3,183,3,2,0,69,8,12,20,5,0,0,0,0,0,0,2,3,0,1,60,43
2018-08-04,2018,"Round 20","Etihad Stadium","David Armitage","St Kilda","Western Bulldogs","Home",1,9680,5,13,18,94.7,0,0,5,0,0,1,5,269,1,2,0,90,10,9,19,4,0,0,1,0,1,1,1,3,2,0,66,84
2018-08-04,2018,"Round 20","Etihad Stadium","Nathan Freeman","St Kilda","Western Bulldogs","Home",0,9680,6,13,16,84.2,0,0,1,0,1,0,5,170,2,3,0,80,7,12,19,1,0,0,3,0,1,1,2,1,0,1,57,64
2018-08-04,2018,"Round 20","Etihad Stadium","Tim Membrey","St Kilda","Western Bulldogs","Home",0,9680,7,9,8,53.3,1,2,0,0,0,0,7,205,4,3,3,92,9,6,15,5,1,0,3,0,1,0,2,0,2,0,74,65
2018-08-04,2018,"Round 20","Etihad Stadium","Daniel McKenzie","St Kilda","Western Bulldogs","Home",0,9680,4,11,14,93.3,1,0,3,0,0,0,4,211,1,5,0,87,8,7,15,6,0,0,2,0,1,0,1,2,0,0,64,66
2018-08-04,2018,"Round 20","Etihad Stadium","Jack Sinclair","St Kilda","Western Bulldogs","Home",0,9680,3,13,12,80,0,0,3,2,0,0,4,206,3,2,1,91,8,7,15,3,0,0,3,0,5,0,2,0,1,0,60,53
2018-08-04,2018,"Round 20","Etihad Stadium","Tom Hickey","St Kilda","Western Bulldogs","Home",1,9680,10,6,8,57.1,0,0,5,0,2,2,5,189,3,1,0,68,6,8,14,3,0,2,1,13,3,4,4,2,1,3,54,86
2018-08-04,2018,"Round 20","Etihad Stadium","Nathan Brown","St Kilda","Western Bulldogs","Home",0,9680,2,9,11,100,0,0,4,0,0,0,1,52,0,4,0,98,5,6,11,6,0,0,4,0,0,0,0,2,0,0,61,66
2018-08-04,2018,"Round 20","Etihad Stadium","Nicholas Coffield","St Kilda","Western Bulldogs","Home",0,9680,4,6,7,70,1,0,0,0,0,0,1,117,3,2,0,74,7,3,10,3,0,0,0,0,2,0,3,1,1,1,34,22
